"{6., -0.9, -1.3755867771992732*^-16}","{6., -0.8, -0.4639655697528772}","{6., -0.7, -0.7273384692050457}","{6., -0.6, -0.7901186983565052}","{6., -0.5, -0.7678901852099029}","{6., -0.4, -0.7152177437521166}","{6., -0.29999999999999993, -0.6321013739831464}","{6., -0.19999999999999996, -0.5583235865977743}","{6., -0.09999999999999998, -0.5120743518465583}","{6., 0., -0.49335366972949796}","{6., 0.09999999999999998, -0.5120743518465761}","{6., 0.20000000000000007, -0.5583235865977988}","{6., 0.30000000000000016, -0.6321013739831669}","{6., 0.4, -0.7152177437521248}","{6., 0.5000000000000001, -0.7678901852098846}","{6., 0.6, -0.7901186983564462}","{6., 0.7000000000000001, -0.7273384692049651}","{6., 0.8000000000000002, -0.46396556975281583}","{6., 0.9, 1.5964358844603154*^-16}"
"{6.1, -0.9, -3.012144722606103*^-16}","{6.1, -0.8, -0.37458347591223085}","{6.1, -0.7, -0.5985916153526143}","{6.1, -0.6, -0.6720244183211503}","{6.1, -0.5, -0.6831017827870624}","{6.1, -0.4, -0.6691726366044733}","{6.1, -0.29999999999999993, -0.6302369797733837}","{6.1, -0.19999999999999996, -0.5932580231077815}","{6.1, -0.09999999999999998, -0.5697454876638791}","{6.1, 0., -0.5596993734416764}","{6.1, 0.09999999999999998, -0.5697454876638979}","{6.1, 0.20000000000000007, -0.5932580231078075}","{6.1, 0.30000000000000016, -0.630236979773406}","{6.1, 0.4, -0.6691726366044844}","{6.1, 0.5000000000000001, -0.6831017827870473}","{6.1, 0.6, -0.6720244183210945}","{6.1, 0.7000000000000001, -0.5985916153525355}","{6.1, 0.8000000000000002, -0.37458347591217034}","{6.1, 0.9, 1.8995366216158628*^-16}"
"{6.2, -0.9, -1.2426607320674284*^-17}","{6.2, -0.8, -0.28454677164034387}","{6.2, -0.7, -0.4682701493364556}","{6.2, -0.6, -0.551170133088335}","{6.2, -0.5, -0.5940902771045405}","{6.2, -0.4, -0.6174501534073766}","{6.2, -0.29999999999999993, -0.6212497619968437}","{6.2, -0.19999999999999996, -0.6202483515858304}","{6.2, -0.09999999999999998, -0.6188212730148964}","{6.2, 0., -0.6169685262840418}","{6.2, 0.09999999999999998, -0.6188212730149164}","{6.2, 0.20000000000000007, -0.6202483515858586}","{6.2, 0.30000000000000016, -0.6212497619968692}","{6.2, 0.4, -0.6174501534073912}","{6.2, 0.5000000000000001, -0.594090277104529}","{6.2, 0.6, -0.551170133088282}","{6.2, 0.7000000000000001, -0.4682701493363798}","{6.2, 0.8000000000000002, -0.2845467716402853}","{6.2, 0.9, -1.1311133970595208*^-16}"
"{6.3, -0.9, -1.7631661107210345*^-16}","{6.3, -0.8, -0.19602764593703653}","{6.3, -0.7, -0.33879436222216497}","{6.3, -0.6, -0.42830014885538525}","{6.3, -0.5, -0.5018110639853011}","{6.3, -0.4, -0.5612807628346763}","{6.3, -0.29999999999999993, -0.6067092454035115}","{6.3, -0.19999999999999996, -0.6395296957133908}","{6.3, -0.09999999999999998, -0.6594352352361259}","{6.3, 0., -0.6664258639717163}","{6.3, 0.09999999999999998, -0.6594352352361469}","{6.3, 0.20000000000000007, -0.6395296957134207}","{6.3, 0.30000000000000016, -0.6067092454035388}","{6.3, 0.4, -0.5612807628346943}","{6.3, 0.5000000000000001, -0.5018110639852936}","{6.3, 0.6, -0.42830014885533674}","{6.3, 0.7000000000000001, -0.3387943622220917}","{6.3, 0.8000000000000002, -0.19602764593697927}","{6.3, 0.9, -8.711332853833308*^-17}"
"{6.4, -0.9, -4.585023783987297*^-16}","{6.4, -0.8, -0.10774962767650398}","{6.4, -0.7, -0.20980078999342405}","{6.4, -0.6, -0.3061534869507608}","{6.4, -0.5, -0.40806624124446134}","{6.4, -0.4, -0.5014568306904506}","{6.4, -0.29999999999999993, -0.5863252552887283}","{6.4, -0.19999999999999996, -0.6520406458865331}","{6.4, -0.09999999999999998, -0.6923518830699698}","{6.4, 0., -0.7072589668390379}","{6.4, 0.09999999999999998, -0.6923518830699917}","{6.4, 0.20000000000000007, -0.6520406458865645}","{6.4, 0.30000000000000016, -0.5863252552887575}","{6.4, 0.4, -0.5014568306904719}","{6.4, 0.5000000000000001, -0.4080662412444581}","{6.4, 0.6, -0.3061534869507167}","{6.4, 0.7000000000000001, -0.20980078999335333}","{6.4, 0.8000000000000002, -0.10774962767644777}","{6.4, 0.9, 7.491168138958878*^-17}"
"{6.5, -0.9, -9.016164734461541*^-16}","{6.5, -0.8, -0.01971271685874776}","{6.5, -0.7, -0.0812894326502353}","{6.5, -0.6, -0.1847301473744637}","{6.5, -0.5, -0.312855808882023}","{6.5, -0.4, -0.4379783569747}","{6.5, -0.29999999999999993, -0.5600977916524946}","{6.5, -0.19999999999999996, -0.657781202105257}","{6.5, -0.09999999999999998, -0.7175712165164276}","{6.5, 0., -0.7394678348860059}","{6.5, 0.09999999999999998, -0.7175712165164503}","{6.5, 0.20000000000000007, -0.6577812021052899}","{6.5, 0.30000000000000016, -0.5600977916525254}","{6.5, 0.4, -0.437978356974725}","{6.5, 0.5000000000000001, -0.31285580888202413}","{6.5, 0.6, -0.18473014737442406}","{6.5, 0.7000000000000001, -0.08128943265016675}","{6.5, 0.8000000000000002, -0.019712716858692303}","{6.5, 0.9, 4.501329215942668*^-16}"
"{6.6, -0.9, -9.951946873244773*^-17}","{6.6, -0.8, 0.06423939383895673}","{6.6, -0.7, 0.043451359967105266}","{6.6, -0.6, -0.062364101615554404}","{6.6, -0.5, -0.21593011096346737}","{6.6, -0.4, -0.3717626443414317}","{6.6, -0.29999999999999993, -0.5298617017494477}","{6.6, -0.19999999999999996, -0.6567462194979119}","{6.6, -0.09999999999999998, -0.7350413916671817}","{6.6, 0., -0.7647472182572572}","{6.6, 0.09999999999999998, -0.7350413916672051}","{6.6, 0.20000000000000007, -0.6567462194979466}","{6.6, 0.30000000000000016, -0.529861701749482}","{6.6, 0.4, -0.3717626443414597}","{6.6, 0.5000000000000001, -0.2159301109634718}","{6.6, 0.6, -0.06236410161551913}","{6.6, 0.7000000000000001, 0.04345135996716948}","{6.6, 0.8000000000000002, 0.06423939383900909}","{6.6, 0.9, 1.4359696387352214*^-16}"
"{6.7, -0.9, -2.943614199251155*^-16}","{6.7, -0.8, 0.1463500141865955}","{6.7, -0.7, 0.16519652118341777}","{6.7, -0.6, 0.056539520990466524}","{6.7, -0.5, -0.12000410683130971}","{6.7, -0.4, -0.30404492519246307}","{6.7, -0.29999999999999993, -0.495582934092994}","{6.7, -0.19999999999999996, -0.6502483524262685}","{6.7, -0.09999999999999998, -0.7459086776880004}","{6.7, 0., -0.782563909878189}","{6.7, 0.09999999999999998, -0.7459086776880246}","{6.7, 0.20000000000000007, -0.6502483524263053}","{6.7, 0.30000000000000016, -0.49558293409303145}","{6.7, 0.4, -0.30404492519249415}","{6.7, 0.5000000000000001, -0.12000410683131754}","{6.7, 0.6, 0.05653952099049739}","{6.7, 0.7000000000000001, 0.1651965211834788}","{6.7, 0.8000000000000002, 0.1463500141866462}","{6.7, 0.9, 2.399375354107259*^-16}"
"{6.8, -0.9, -5.34044378901561*^-16}","{6.8, -0.8, 0.22714727146017633}","{6.8, -0.7, 0.28431495625161485}","{6.8, -0.6, 0.171503054374315}","{6.8, -0.5, -0.025298277120085533}","{6.8, -0.4, -0.23482746566318863}","{6.8, -0.29999999999999993, -0.4570845112549952}","{6.8, -0.19999999999999996, -0.6383832100936475}","{6.8, -0.09999999999999998, -0.7502610683684086}","{6.8, 0., -0.7927180860792777}","{6.8, 0.09999999999999998, -0.7502610683684332}","{6.8, 0.20000000000000007, -0.6383832100936858}","{6.8, 0.30000000000000016, -0.45708451125503546}","{6.8, 0.4, -0.23482746566322227}","{6.8, 0.5000000000000001, -0.025298277120096302}","{6.8, 0.6, 0.17150305437434182}","{6.8, 0.7000000000000001, 0.28431495625167286}","{6.8, 0.8000000000000002, 0.22714727146022545}","{6.8, 0.9, 3.538821929302008*^-16}"
"{6.9, -0.9, 4.168622630710965*^-17}","{6.9, -0.8, 0.3028700978816332}","{6.9, -0.7, 0.3978640508479854}","{6.9, -0.6, 0.28498185889905625}","{6.9, -0.5, 0.06895022622669056}","{6.9, -0.4, -0.16464858037467617}","{6.9, -0.29999999999999993, -0.41581456090504426}","{6.9, -0.19999999999999996, -0.6210446273126435}","{6.9, -0.09999999999999998, -0.7479673998793349}","{6.9, 0., -0.7965828786051186}","{6.9, 0.09999999999999998, -0.7479673998793603}","{6.9, 0.20000000000000007, -0.6210446273126837}","{6.9, 0.30000000000000016, -0.4158145609050892}","{6.9, 0.4, -0.16464858037471372}","{6.9, 0.5000000000000001, 0.0689502262266754}","{6.9, 0.6, 0.284981858899078}","{6.9, 0.7000000000000001, 0.3978640508480389}","{6.9, 0.8000000000000002, 0.3028700978816793}","{6.9, 0.9, -1.2067152270332004*^-16}"
"{7., -0.9, 1.6853814785581156*^-16}","{7., -0.8, 0.374227121659224}","{7., -0.7, 0.5054690748198383}","{7., -0.6, 0.39372585948184263}","{7., -0.5, 0.1604595273243041}","{7., -0.4, -0.09497508282486443}","{7., -0.29999999999999993, -0.3725779709656633}","{7., -0.19999999999999996, -0.5995185867423839}","{7., -0.09999999999999998, -0.7401963301409485}","{7., 0., -0.7946112011613576}","{7., 0.09999999999999998, -0.7401963301409742}","{7., 0.20000000000000007, -0.5995185867424251}","{7., 0.30000000000000016, -0.37257797096571094}","{7., 0.4, -0.09497508282490505}","{7., 0.5000000000000001, 0.16045952732428534}","{7., 0.6, 0.3937258594818599}","{7., 0.7000000000000001, 0.5054690748198881}","{7., 0.8000000000000002, 0.37422712165926786}","{7., 0.9, 7.447662903073991*^-17}"
"{7.1, -0.9, 3.813573387437309*^-16}","{7.1, -0.8, 0.443329633138313}","{7.1, -0.7, 0.6085650741946875}","{7.1, -0.6, 0.49570632316912355}","{7.1, -0.5, 0.24830249751536193}","{7.1, -0.4, -0.02587071019265874}","{7.1, -0.29999999999999993, -0.3268132999549388}","{7.1, -0.19999999999999996, -0.5741600799481197}","{7.1, -0.09999999999999998, -0.7272884090258962}","{7.1, 0., -0.7861982871882696}","{7.1, 0.09999999999999998, -0.727288409025922}","{7.1, 0.20000000000000007, -0.5741600799481617}","{7.1, 0.30000000000000016, -0.326813299954989}","{7.1, 0.4, -0.02587071019270243}","{7.1, 0.5000000000000001, 0.24830249751533956}","{7.1, 0.6, 0.4957063231691364}","{7.1, 0.7000000000000001, 0.6085650741947339}","{7.1, 0.8000000000000002, 0.4433296331383547}","{7.1, 0.9, 3.333442866474681*^-16}"
"{7.2, -0.9, 5.834993624942124*^-17}","{7.2, -0.8, 0.5074301370891809}","{7.2, -0.7, 0.7051080633294584}","{7.2, -0.6, 0.5930337787208325}","{7.2, -0.5, 0.3332403967076409}","{7.2, -0.4, 0.0424223746438111}","{7.2, -0.29999999999999993, -0.27942028747065645}","{7.2, -0.19999999999999996, -0.544831000337439}","{7.2, -0.09999999999999998, -0.7090917322057715}","{7.2, 0., -0.772202483075655}","{7.2, 0.09999999999999998, -0.7090917322057975}","{7.2, 0.20000000000000007, -0.5448310003374816}","{7.2, 0.30000000000000016, -0.27942028747070746}","{7.2, 0.4, 0.04242237464376538}","{7.2, 0.5000000000000001, 0.3332403967076159}","{7.2, 0.6, 0.5930337787208423}","{7.2, 0.7000000000000001, 0.7051080633295019}","{7.2, 0.8000000000000002, 0.5074301370892206}","{7.2, 0.9, -4.071689149730694*^-16}"
"{7.300000000000001, -0.9, 1.0039308469429801*^-16}","{7.300000000000001, -0.8, 0.5642540944898264}","{7.300000000000001, -0.7, 0.7927674672763816}","{7.300000000000001, -0.6, 0.6855401183596653}","{7.300000000000001, -0.5, 0.41437462314614276}","{7.300000000000001, -0.4, 0.10849740556587179}","{7.300000000000001, -0.29999999999999993, -0.23209153438114685}","{7.300000000000001, -0.19999999999999996, -0.5124999135125059}","{7.300000000000001, -0.09999999999999998, -0.6865091468799863}","{7.300000000000001, 0., -0.7541192344835891}","{7.300000000000001, 0.09999999999999998, -0.6865091468800124}","{7.300000000000001, 0.20000000000000007, -0.5124999135125489}","{7.300000000000001, 0.30000000000000016, -0.23209153438119848}","{7.300000000000001, 0.4, 0.10849740556582417}","{7.300000000000001, 0.5000000000000001, 0.41437462314611495}","{7.300000000000001, 0.6, 0.6855401183596719}","{7.300000000000001, 0.7000000000000001, 0.7927674672764218}","{7.300000000000001, 0.8000000000000002, 0.5642540944898637}","{7.300000000000001, 0.9, -5.771818679615222*^-16}"
"{7.4, -0.9, 2.1627506608505844*^-16}","{7.4, -0.8, 0.6180860177379062}","{7.4, -0.7, 0.8744428029181732}","{7.4, -0.6, 0.7690703555408012}","{7.4, -0.5, 0.48982858238010873}","{7.4, -0.4, 0.1721880045365576}","{7.4, -0.29999999999999993, -0.18385137798985107}","{7.4, -0.19999999999999996, -0.47787055227643416}","{7.4, -0.09999999999999998, -0.6602414160337099}","{7.4, 0., -0.7309639692616794}","{7.4, 0.09999999999999998, -0.6602414160337361}","{7.4, 0.20000000000000007, -0.47787055227647735}","{7.4, 0.30000000000000016, -0.18385137798990323}","{7.4, 0.4, 0.17218800453650804}","{7.4, 0.5000000000000001, 0.4898285823800781}","{7.4, 0.6, 0.7690703555408046}","{7.4, 0.7000000000000001, 0.8744428029182102}","{7.4, 0.8000000000000002, 0.6180860177379413}","{7.4, 0.9, -6.815281056485631*^-16}"
"{7.5, -0.9, 1.0091143279517719*^-17}","{7.5, -0.8, 0.6678434323207983}","{7.5, -0.7, 0.9493508151205952}","{7.5, -0.6, 0.8445221483993902}","{7.5, -0.5, 0.559945430424111}","{7.5, -0.4, 0.23343433514469789}","{7.5, -0.29999999999999993, -0.1350111374388494}","{7.5, -0.19999999999999996, -0.44087026210256647}","{7.5, -0.09999999999999998, -0.6302098362747895}","{7.5, 0., -0.7030298599555178}","{7.5, 0.09999999999999998, -0.6302098362748162}","{7.5, 0.20000000000000007, -0.44087026210261004}","{7.5, 0.30000000000000016, -0.13501113743889984}","{7.5, 0.4, 0.2334343351446474}","{7.5, 0.5000000000000001, 0.5599454304240775}","{7.5, 0.6, 0.8445221483993886}","{7.5, 0.7000000000000001, 0.9493508151206282}","{7.5, 0.8000000000000002, 0.6678434323208313}","{7.5, 0.9, -4.4007357617782787*^-16}"
"{7.6, -0.9, -1.572766489461298*^-17}","{7.6, -0.8, 0.7074060598765104}","{7.6, -0.7, 1.0127120941710896}","{7.6, -0.6, 0.9159181028837373}","{7.6, -0.5, 0.6257582183032763}","{7.6, -0.4, 0.2910980458443434}","{7.6, -0.29999999999999993, -0.0880624144930614}","{7.6, -0.19999999999999996, -0.4019152572843871}","{7.6, -0.09999999999999998, -0.5967960283627661}","{7.6, 0., -0.6727047277281977}","{7.6, 0.09999999999999998, -0.5967960283627928}","{7.6, 0.20000000000000007, -0.4019152572844306}","{7.6, 0.30000000000000016, -0.08806241449311196}","{7.6, 0.4, 0.29109804584429194}","{7.6, 0.5000000000000001, 0.6257582183032404}","{7.6, 0.6, 0.9159181028837314}","{7.6, 0.7000000000000001, 1.0127120941711192}","{7.6, 0.8000000000000002, 0.7074060598765411}","{7.6, 0.9, -4.2925020626538376*^-16}"
"{7.7, -0.9, -1.5792185087161547*^-16}","{7.7, -0.8, 0.7434922774810024}","{7.7, -0.7, 1.069120553319144}","{7.7, -0.6, 0.976884827514424}","{7.7, -0.5, 0.6844459921311545}","{7.7, -0.4, 0.3449409582950754}","{7.7, -0.29999999999999993, -0.04163027399381365}","{7.7, -0.19999999999999996, -0.3620865639257808}","{7.7, -0.09999999999999998, -0.5611182609233488}","{7.7, 0., -0.6387253649865166}","{7.7, 0.09999999999999998, -0.5611182609233756}","{7.7, 0.20000000000000007, -0.3620865639258244}","{7.7, 0.30000000000000016, -0.04163027399386422}","{7.7, 0.4, 0.3449409582950229}","{7.7, 0.5000000000000001, 0.6844459921311165}","{7.7, 0.6, 0.9768848275144142}","{7.7, 0.7000000000000001, 1.06912055331917}","{7.7, 0.8000000000000002, 0.7434922774810311}","{7.7, 0.9, -4.143569199468847*^-16}"
"{7.800000000000001, -0.9, -3.312262863602769*^-16}","{7.800000000000001, -0.8, 0.7761020851342741}","{7.800000000000001, -0.7, 1.1185761925647575}","{7.800000000000001, -0.6, 1.0274223222914496}","{7.800000000000001, -0.5, 0.7360087519077455}","{7.800000000000001, -0.4, 0.3949630724968934}","{7.800000000000001, -0.29999999999999993, 0.004285284058893585}","{7.800000000000001, -0.19999999999999996, -0.3213841820267479}","{7.800000000000001, -0.09999999999999998, -0.5231765339565377}","{7.800000000000001, 0., -0.6010917717304746}","{7.800000000000001, 0.09999999999999998, -0.5231765339565649}","{7.800000000000001, 0.20000000000000007, -0.32138418202679153}","{7.800000000000001, 0.30000000000000016, 0.004285284058843097}","{7.800000000000001, 0.4, 0.39496307249683993}","{7.800000000000001, 0.5000000000000001, 0.7360087519077052}","{7.800000000000001, 0.6, 1.0274223222914363}","{7.800000000000001, 0.7000000000000001, 1.1185761925647808}","{7.800000000000001, 0.8000000000000002, 0.776102085134301}","{7.800000000000001, 0.9, -3.4290563382755452*^-16}"
"{7.9, -0.9, 2.9721301394443654*^-17}","{7.9, -0.8, 0.7977721555507933}","{7.9, -0.7, 1.1556196415206996}","{7.9, -0.6, 1.0735424579097184}","{7.9, -0.5, 0.7825415032638645}","{7.9, -0.4, 0.44044698681305383}","{7.9, -0.29999999999999993, 0.04725890855728691}","{7.9, -0.19999999999999996, -0.27977686611348196}","{7.9, -0.09999999999999998, -0.4829148952197658}","{7.9, 0., -0.5621551787615653}","{7.9, 0.09999999999999998, -0.48291489521979053}","{7.9, 0.20000000000000007, -0.2797768661135237}","{7.9, 0.30000000000000016, 0.04725890855723558}","{7.9, 0.4, 0.4404469868130009}","{7.9, 0.5000000000000001, 0.7825415032638239}","{7.9, 0.6, 1.0735424579097026}","{7.9, 0.7000000000000001, 1.1556196415207196}","{7.9, 0.8000000000000002, 0.7977721555508175}","{7.9, 0.9, -1.4251050475249936*^-15}"
"{8., -0.9, 1.2335567849071945*^-16}","{8., -0.8, 0.8148664568203495}","{8., -0.7, 1.1846591017807562}","{8., -0.6, 1.1093779348812196}","{8., -0.5, 0.8214488743183392}","{8., -0.4, 0.4810986728449996}","{8., -0.29999999999999993, 0.08832733046120116}","{8., -0.19999999999999996, -0.23845754910204178}","{8., -0.09999999999999998, -0.44161882621493403}","{8., 0., -0.5211565008774761}","{8., 0.09999999999999998, -0.44161882621495774}","{8., 0.20000000000000007, -0.2384575491020824}","{8., 0.30000000000000016, 0.0883273304611505}","{8., 0.4, 0.48109867284494745}","{8., 0.5000000000000001, 0.8214488743182983}","{8., 0.6, 1.1093779348812014}","{8., 0.7000000000000001, 1.184659101780773}","{8., 0.8000000000000002, 0.8148664568203716}","{8., 0.9, -1.4993775161973597*^-15}"
